Model,Dataset,Metric,Fold,Value,Mean
LightGBM (Proposed),MC1,ECE,2,0.01005666488265504,0.01
LightGBM (Proposed),MC1,ECE,3,0.01030710275840779,0.01
LightGBM (Proposed),MC1,ECE,4,0.009858522727331918,0.01
LightGBM (Proposed),MC1,ECE,5,0.009823586453677672,0.01
LightGBM (Proposed),MC1,Reliability Score,1,0.9075973863314899,0.9
LightGBM (Proposed),MC1,Reliability Score,2,0.8885552206200729,0.9
LightGBM (Proposed),MC1,Reliability Score,3,0.9053630593658628,0.9
LightGBM (Proposed),MC1,Reliability Score,4,0.8877457475037921,0.9
LightGBM (Proposed),MC1,Reliability Score,5,0.9107385861787829,0.9
LightGBM (Proposed),MC2,AUC mean,1,0.728044286042633,0.73
LightGBM (Proposed),MC2,AUC mean,2,0.7217184659154245,0.73
LightGBM (Proposed),MC2,AUC mean,3,0.7373267178126148,0.73
LightGBM (Proposed),MC2,AUC mean,4,0.7298574965351394,0.73
LightGBM (Proposed),MC2,AUC mean,5,0.7330530336941883,0.73
LightGBM (Proposed),MC2,F1 mean,1,0.5026482384067821,0.51
LightGBM (Proposed),MC2,F1 mean,2,0.5105151541755324,0.51
LightGBM (Proposed),MC2,F1 mean,3,0.5028142034858593,0.51
LightGBM (Proposed),MC2,F1 mean,4,0.520698328154498,0.51
LightGBM (Proposed),MC2,F1 mean,5,0.5133240757773284,0.51
LightGBM (Proposed),MC2,Precision mean,1,0.5294795252456591,0.53
LightGBM (Proposed),MC2,Precision mean,2,0.5342812278891452,0.53
LightGBM (Proposed),MC2,Precision mean,3,0.5293520178494846,0.53
LightGBM (Proposed),MC2,Precision mean,4,0.5275669049048014,0.53
LightGBM (Proposed),MC2,Precision mean,5,0.5293203241109093,0.53
LightGBM (Proposed),MC2,Recall mean,1,0.49166511282015135,0.5
LightGBM (Proposed),MC2,Recall mean,2,0.49843998554173286,0.5
LightGBM (Proposed),MC2,Recall mean,3,0.5017820143892043,0.5
LightGBM (Proposed),MC2,Recall mean,4,0.49698280051370874,0.5
LightGBM (Proposed),MC2,Recall mean,5,0.5111300867352025,0.5
LightGBM (Proposed),MC2,Brier mean,1,0.24671711060125207,0.25
LightGBM (Proposed),MC2,Brier mean,2,0.2482364585695685,0.25
LightGBM (Proposed),MC2,Brier mean,3,0.2525341743433736,0.25
LightGBM (Proposed),MC2,Brier mean,4,0.24958080144500283,0.25
LightGBM (Proposed),MC2,Brier mean,5,0.2529314550408027,0.25
LightGBM (Proposed),MC2,GLR mean,1,0.1416038821400313,0.14
LightGBM (Proposed),MC2,GLR mean,2,0.13923853633019884,0.14
LightGBM (Proposed),MC2,GLR mean,3,0.13786689209850042,0.14
LightGBM (Proposed),MC2,GLR mean,4,0.13961017239221057,0.14
LightGBM (Proposed),MC2,GLR mean,5,0.14168051703905893,0.14
LightGBM (Proposed),MC2,Hit@10,1,1.0086194560594999,1.0
LightGBM (Proposed),MC2,Hit@10,2,1.0092412383588683,1.0
LightGBM (Proposed),MC2,Hit@10,3,0.9859315470956271,1.0
LightGBM (Proposed),MC2,Hit@10,4,0.9924602727968579,1.0
LightGBM (Proposed),MC2,Hit@10,5,1.0037474856891466,1.0
LightGBM (Proposed),MC2,ECE,1,0.235524926219116,0.24
LightGBM (Proposed),MC2,ECE,2,0.2386869660652475,0.24
LightGBM (Proposed),MC2,ECE,3,0.24140688538188027,0.24
LightGBM (Proposed),MC2,ECE,4,0.24127428319311017,0.24
LightGBM (Proposed),MC2,ECE,5,0.2431069391406461,0.24
LightGBM (Proposed),MC2,Reliability Score,1,0.7825345242753573,0.78
LightGBM (Proposed),MC2,Reliability Score,2,0.7792245012099653,0.78
LightGBM (Proposed),MC2,Reliability Score,3,0.7746529632745077,0.78
LightGBM (Proposed),MC2,Reliability Score,4,0.7841153183663553,0.78
LightGBM (Proposed),MC2,Reliability Score,5,0.7794726928738145,0.78
LightGBM (Proposed),MW1,AUC mean,1,0.7959367148353457,0.79
LightGBM (Proposed),MW1,AUC mean,2,0.7791056831752402,0.79
LightGBM (Proposed),MW1,AUC mean,3,0.8040276112106717,0.79
LightGBM (Proposed),MW1,AUC mean,4,0.7842567582390103,0.79
LightGBM (Proposed),MW1,AUC mean,5,0.7866732325397322,0.79
LightGBM (Proposed),MW1,F1 mean,1,0.37329815129165406,0.37
LightGBM (Proposed),MW1,F1 mean,2,0.373038923728724,0.37
LightGBM (Proposed),MW1,F1 mean,3,0.37264384472743634,0.37
LightGBM (Proposed),MW1,F1 mean,4,0.36838752414538933,0.37
LightGBM (Proposed),MW1,F1 mean,5,0.3626315561067963,0.37
LightGBM (Proposed),MW1,Precision mean,1,0.4478160967033662,0.45
LightGBM (Proposed),MW1,Precision mean,2,0.4517774677666724,0.45
LightGBM (Proposed),MW1,Precision mean,3,0.45057829623893675,0.45
LightGBM (Proposed),MW1,Precision mean,4,0.45288184597625086,0.45
LightGBM (Proposed),MW1,Precision mean,5,0.44694629331477365,0.45
LightGBM (Proposed),MW1,Recall mean,1,0.3580400563974586,0.36
LightGBM (Proposed),MW1,Recall mean,2,0.35655078528289136,0.36
LightGBM (Proposed),MW1,Recall mean,3,0.36298107345201475,0.36
LightGBM (Proposed),MW1,Recall mean,4,0.3617123689863009,0.36
LightGBM (Proposed),MW1,Recall mean,5,0.3607157158813347,0.36
LightGBM (Proposed),MW1,Brier mean,1,0.09008972094516199,0.09
LightGBM (Proposed),MW1,Brier mean,2,0.089903111541659,0.09
LightGBM (Proposed),MW1,Brier mean,3,0.08979033813362877,0.09
LightGBM (Proposed),MW1,Brier mean,4,0.09075827999709954,0.09
LightGBM (Proposed),MW1,Brier mean,5,0.08945854938245072,0.09
LightGBM (Proposed),MW1,GLR mean,1,0.040172603527924663,0.04
LightGBM (Proposed),MW1,GLR mean,2,0.040171301661985646,0.04
LightGBM (Proposed),MW1,GLR mean,3,0.040252960729878,0.04
LightGBM (Proposed),MW1,GLR mean,4,0.040061476452885623,0.04
LightGBM (Proposed),MW1,GLR mean,5,0.039341657627326054,0.04
LightGBM (Proposed),MW1,Hit@10,1,1.006982758552327,1.0
LightGBM (Proposed),MW1,Hit@10,2,0.9965636574322924,1.0
LightGBM (Proposed),MW1,Hit@10,3,0.9987944637993088,1.0
LightGBM (Proposed),MW1,Hit@10,4,1.002254720627567,1.0
LightGBM (Proposed),MW1,Hit@10,5,0.9954043995885046,1.0
LightGBM (Proposed),MW1,ECE,1,0.08910551252831365,0.09
LightGBM (Proposed),MW1,ECE,2,0.08976500481664992,0.09
LightGBM (Proposed),MW1,ECE,3,0.08995248564186659,0.09
LightGBM (Proposed),MW1,ECE,4,0.08981044239447836,0.09
LightGBM (Proposed),MW1,ECE,5,0.09136655461869148,0.09
LightGBM (Proposed),MW1,Reliability Score,1,0.8215786344326427,0.81
LightGBM (Proposed),MW1,Reliability Score,2,0.8052597700333538,0.81
LightGBM (Proposed),MW1,Reliability Score,3,0.8055635201654343,0.81
LightGBM (Proposed),MW1,Reliability Score,4,0.8079198559166796,0.81
LightGBM (Proposed),MW1,Reliability Score,5,0.8096782194518903,0.81
LightGBM (Proposed),PC1,AUC mean,1,0.8682624764800061,0.86
LightGBM (Proposed),PC1,AUC mean,2,0.8485798674534737,0.86
LightGBM (Proposed),PC1,AUC mean,3,0.849285412122503,0.86
LightGBM (Proposed),PC1,AUC mean,4,0.8535140081445987,0.86
LightGBM (Proposed),PC1,AUC mean,5,0.8803582357994193,0.86
LightGBM (Proposed),PC1,F1 mean,1,0.35575702666585857,0.35
LightGBM (Proposed),PC1,F1 mean,2,0.3454983220374884,0.35
LightGBM (Proposed),PC1,F1 mean,3,0.3515103523755338,0.35
LightGBM (Proposed),PC1,F1 mean,4,0.34463214468371095,0.35
LightGBM (Proposed),PC1,F1 mean,5,0.35260215423740815,0.35
LightGBM (Proposed),PC1,Precision mean,1,0.4747348366642242,0.48
LightGBM (Proposed),PC1,Precision mean,2,0.481979986445144,0.48
LightGBM (Proposed),PC1,Precision mean,3,0.4820394664262412,0.48
LightGBM (Proposed),PC1,Precision mean,4,0.4838198873054461,0.48
LightGBM (Proposed),PC1,Precision mean,5,0.4774258231589443,0.48
LightGBM (Proposed),PC1,Recall mean,1,0.3115395730890801,0.31
LightGBM (Proposed),PC1,Recall mean,2,0.31316856215998895,0.31
LightGBM (Proposed),PC1,Recall mean,3,0.31155157515202064,0.31
LightGBM (Proposed),PC1,Recall mean,4,0.30705451463247113,0.31
LightGBM (Proposed),PC1,Recall mean,5,0.30668577496643895,0.31
LightGBM (Proposed),PC1,Brier mean,1,0.07024790308283588,0.07
LightGBM (Proposed),PC1,Brier mean,2,0.06873705156527617,0.07
LightGBM (Proposed),PC1,Brier mean,3,0.07105028877013964,0.07
LightGBM (Proposed),PC1,Brier mean,4,0.06923471251668634,0.07
LightGBM (Proposed),PC1,Brier mean,5,0.070730044065062,0.07
LightGBM (Proposed),PC1,GLR mean,1,0.29123958057545574,0.29
LightGBM (Proposed),PC1,GLR mean,2,0.2873610905961669,0.29
LightGBM (Proposed),PC1,GLR mean,3,0.29257203330562137,0.29
LightGBM (Proposed),PC1,GLR mean,4,0.29089525754989765,0.29
LightGBM (Proposed),PC1,GLR mean,5,0.28793203797285827,0.29
LightGBM (Proposed),PC1,Hit@10,1,1.008105649942451,1.0
LightGBM (Proposed),PC1,Hit@10,2,0.9983934890813074,1.0
LightGBM (Proposed),PC1,Hit@10,3,0.9965767633341458,1.0
LightGBM (Proposed),PC1,Hit@10,4,1.0144940674607272,1.0
LightGBM (Proposed),PC1,Hit@10,5,0.982430030181369,1.0
LightGBM (Proposed),PC1,ECE,1,0.07099508324667828,0.07
LightGBM (Proposed),PC1,ECE,2,0.07041582793120411,0.07
LightGBM (Proposed),PC1,ECE,3,0.0701937976835954,0.07
LightGBM (Proposed),PC1,ECE,4,0.06812716791009896,0.07
LightGBM (Proposed),PC1,ECE,5,0.07026812322842325,0.07
LightGBM (Proposed),PC1,Reliability Score,1,0.8585039443684747,0.86
LightGBM (Proposed),PC1,Reliability Score,2,0.8753429099778658,0.86
LightGBM (Proposed),PC1,Reliability Score,3,0.8607206535114453,0.86
LightGBM (Proposed),PC1,Reliability Score,4,0.8489122151934608,0.86
LightGBM (Proposed),PC1,Reliability Score,5,0.8565202769487529,0.86
LightGBM (Proposed),PC2,AUC mean,1,0.7542664674863581,0.76
LightGBM (Proposed),PC2,AUC mean,2,0.7605317993970858,0.76
LightGBM (Proposed),PC2,AUC mean,3,0.7554097436744938,0.76
LightGBM (Proposed),PC2,AUC mean,4,0.766292948782511,0.76
LightGBM (Proposed),PC2,AUC mean,5,0.7634990406595511,0.76
LightGBM (Proposed),PC2,F1 mean,1,0.07953690464723354,0.08
LightGBM (Proposed),PC2,F1 mean,2,0.0815331661785803,0.08
LightGBM (Proposed),PC2,F1 mean,3,0.08021464538575619,0.08
LightGBM (Proposed),PC2,F1 mean,4,0.0791902731514838,0.08
LightGBM (Proposed),PC2,F1 mean,5,0.07952501063694618,0.08
LightGBM (Proposed),PC2,Precision mean,1,0.0808087567368114,0.08
LightGBM (Proposed),PC2,Precision mean,2,0.08074200136563324,0.08
LightGBM (Proposed),PC2,Precision mean,3,0.08041456646569989,0.08
LightGBM (Proposed),PC2,Precision mean,4,0.07893386503846853,0.08
LightGBM (Proposed),PC2,Precision mean,5,0.07910081039338694,0.08
LightGBM (Proposed),PC2,Recall mean,1,0.07958306060334094,0.08
LightGBM (Proposed),PC2,Recall mean,2,0.08122386335421371,0.08
LightGBM (Proposed),PC2,Recall mean,3,0.07995710793723215,0.08
LightGBM (Proposed),PC2,Recall mean,4,0.08050776790746192,0.08
LightGBM (Proposed),PC2,Recall mean,5,0.0787282001977513,0.08
LightGBM (Proposed),PC2,Brier mean,1,0.009792281194321363,0.01
LightGBM (Proposed),PC2,Brier mean,2,0.010019324826462069,0.01
LightGBM (Proposed),PC2,Brier mean,3,0.010079432849780995,0.01
LightGBM (Proposed),PC2,Brier mean,4,0.010042774043423746,0.01
LightGBM (Proposed),PC2,Brier mean,5,0.010066187086011836,0.01
LightGBM (Proposed),PC2,GLR mean,1,0.3001372002336812,0.3
LightGBM (Proposed),PC2,GLR mean,2,0.30134927889427016,0.3
LightGBM (Proposed),PC2,GLR mean,3,0.3020345888611199,0.3
LightGBM (Proposed),PC2,GLR mean,4,0.2996354175341656,0.3
LightGBM (Proposed),PC2,GLR mean,5,0.29684351447676344,0.3
LightGBM (Proposed),PC2,Hit@10,1,1.0010860441110168,1.0
LightGBM (Proposed),PC2,Hit@10,2,1.0169684224410842,1.0
LightGBM (Proposed),PC2,Hit@10,3,0.9803355671141268,1.0
LightGBM (Proposed),PC2,Hit@10,4,0.9975928311480828,1.0
LightGBM (Proposed),PC2,Hit@10,5,1.0040171351856892,1.0
LightGBM (Proposed),PC2,ECE,1,0.009865972901279763,0.01
LightGBM (Proposed),PC2,ECE,2,0.010169501407842221,0.01
LightGBM (Proposed),PC2,ECE,3,0.009991518439689415,0.01
LightGBM (Proposed),PC2,ECE,4,0.010041869063870485,0.01
LightGBM (Proposed),PC2,ECE,5,0.009931138187318118,0.01
LightGBM (Proposed),PC2,Reliability Score,1,0.8793439132940942,0.88
LightGBM (Proposed),PC2,Reliability Score,2,0.883706540802354,0.88
LightGBM (Proposed),PC2,Reliability Score,3,0.880524105624868,0.88
LightGBM (Proposed),PC2,Reliability Score,4,0.8798475468732286,0.88
LightGBM (Proposed),PC2,Reliability Score,5,0.876577893405455,0.88
LightGBM (Proposed),PC3,AUC mean,1,0.8342506118758394,0.83
LightGBM (Proposed),PC3,AUC mean,2,0.8170051549447004,0.83
LightGBM (Proposed),PC3,AUC mean,3,0.8389965760020729,0.83
LightGBM (Proposed),PC3,AUC mean,4,0.8323892955921196,0.83
LightGBM (Proposed),PC3,AUC mean,5,0.8273583615852672,0.83
LightGBM (Proposed),PC3,F1 mean,1,0.3737637878014586,0.37
LightGBM (Proposed),PC3,F1 mean,2,0.36661541031741174,0.37
LightGBM (Proposed),PC3,F1 mean,3,0.37089178075793644,0.37
LightGBM (Proposed),PC3,F1 mean,4,0.3674447826450831,0.37
LightGBM (Proposed),PC3,F1 mean,5,0.3712842384781098,0.37
LightGBM (Proposed),PC3,Precision mean,1,0.4201056122174279,0.42
LightGBM (Proposed),PC3,Precision mean,2,0.4179059095863438,0.42
LightGBM (Proposed),PC3,Precision mean,3,0.41837200660010876,0.42
LightGBM (Proposed),PC3,Precision mean,4,0.42405308797504193,0.42
LightGBM (Proposed),PC3,Precision mean,5,0.41956338362107765,0.42
LightGBM (Proposed),PC3,Recall mean,1,0.3273754247873068,0.33
LightGBM (Proposed),PC3,Recall mean,2,0.33181780661596955,0.33
LightGBM (Proposed),PC3,Recall mean,3,0.33272180973736737,0.33
LightGBM (Proposed),PC3,Recall mean,4,0.33098398460846407,0.33
LightGBM (Proposed),PC3,Recall mean,5,0.3271009742508924,0.33
LightGBM (Proposed),PC3,Brier mean,1,0.10046970826806523,0.1
LightGBM (Proposed),PC3,Brier mean,2,0.09928502003487501,0.1
LightGBM (Proposed),PC3,Brier mean,3,0.10074951868850042,0.1
LightGBM (Proposed),PC3,Brier mean,4,0.09923105308006237,0.1
LightGBM (Proposed),PC3,Brier mean,5,0.10026469992849706,0.1
LightGBM (Proposed),PC3,GLR mean,1,0.17746755785192675,0.18
LightGBM (Proposed),PC3,GLR mean,2,0.17980483031108435,0.18
LightGBM (Proposed),PC3,GLR mean,3,0.17964794958991495,0.18
LightGBM (Proposed),PC3,GLR mean,4,0.1836459800220592,0.18
LightGBM (Proposed),PC3,GLR mean,5,0.17943368222501468,0.18
LightGBM (Proposed),PC3,Hit@10,1,0.9946927315469868,1.0
LightGBM (Proposed),PC3,Hit@10,2,1.0017535996535927,1.0
LightGBM (Proposed),PC3,Hit@10,3,0.99957177270311,1.0
LightGBM (Proposed),PC3,Hit@10,4,1.0068586950625185,1.0
LightGBM (Proposed),PC3,Hit@10,5,0.9971232010337915,1.0
LightGBM (Proposed),PC3,ECE,1,0.09920097957469383,0.1
LightGBM (Proposed),PC3,ECE,2,0.10090694078857788,0.1
LightGBM (Proposed),PC3,ECE,3,0.09789398878593515,0.1
LightGBM (Proposed),PC3,ECE,4,0.10087465533087106,0.1
LightGBM (Proposed),PC3,ECE,5,0.10112343551992212,0.1
LightGBM (Proposed),PC3,Reliability Score,1,0.8417575935136595,0.83
LightGBM (Proposed),PC3,Reliability Score,2,0.8199429957221376,0.83
LightGBM (Proposed),PC3,Reliability Score,3,0.821422771701489,0.83
LightGBM (Proposed),PC3,Reliability Score,4,0.8326611520050332,0.83
LightGBM (Proposed),PC3,Reliability Score,5,0.8342154870576809,0.83
LightGBM (Proposed),PC4,AUC mean,1,0.9346257623221729,0.95
LightGBM (Proposed),PC4,AUC mean,2,0.9600370807970876,0.95
LightGBM (Proposed),PC4,AUC mean,3,0.9655629566704803,0.95
LightGBM (Proposed),PC4,AUC mean,4,0.9435426953521283,0.95
LightGBM (Proposed),PC4,AUC mean,5,0.9462315048581308,0.95
LightGBM (Proposed),PC4,F1 mean,1,0.6506964537714405,0.64
LightGBM (Proposed),PC4,F1 mean,2,0.6412966011266256,0.64
LightGBM (Proposed),PC4,F1 mean,3,0.6412036842682343,0.64
LightGBM (Proposed),PC4,F1 mean,4,0.6404191898243456,0.64
LightGBM (Proposed),PC4,F1 mean,5,0.6263840710093537,0.64
LightGBM (Proposed),PC4,Precision mean,1,0.6619899152357188,0.67
LightGBM (Proposed),PC4,Precision mean,2,0.6776482707347455,0.67
LightGBM (Proposed),PC4,Precision mean,3,0.6611237848131365,0.67
LightGBM (Proposed),PC4,Precision mean,4,0.6761604985435419,0.67
LightGBM (Proposed),PC4,Precision mean,5,0.6730775306728578,0.67
LightGBM (Proposed),PC4,Recall mean,1,0.6015821880007547,0.61
LightGBM (Proposed),PC4,Recall mean,2,0.6116248017757132,0.61
LightGBM (Proposed),PC4,Recall mean,3,0.6101772398893099,0.61
LightGBM (Proposed),PC4,Recall mean,4,0.6186138659769144,0.61
LightGBM (Proposed),PC4,Recall mean,5,0.6080019043573074,0.61
LightGBM (Proposed),PC4,Brier mean,1,0.07026453122423786,0.07
LightGBM (Proposed),PC4,Brier mean,2,0.06937315475434823,0.07
LightGBM (Proposed),PC4,Brier mean,3,0.07151101708581409,0.07
LightGBM (Proposed),PC4,Brier mean,4,0.06860695340432134,0.07
LightGBM (Proposed),PC4,Brier mean,5,0.07024434353127851,0.07
LightGBM (Proposed),PC4,GLR mean,1,0.21957965606627483,0.22
LightGBM (Proposed),PC4,GLR mean,2,0.21972037233256578,0.22
LightGBM (Proposed),PC4,GLR mean,3,0.2197579420435236,0.22
LightGBM (Proposed),PC4,GLR mean,4,0.2186075881353077,0.22
LightGBM (Proposed),PC4,GLR mean,5,0.22233444142232825,0.22
LightGBM (Proposed),PC4,Hit@10,1,1.0041141212695461,1.0
LightGBM (Proposed),PC4,Hit@10,2,1.0025263944747593,1.0
LightGBM (Proposed),PC4,Hit@10,3,1.016958222727224,1.0
LightGBM (Proposed),PC4,Hit@10,4,0.9858041353283026,1.0
LightGBM (Proposed),PC4,Hit@10,5,0.9905971262001676,1.0
LightGBM (Proposed),PC4,ECE,1,0.0701683865722713,0.07
LightGBM (Proposed),PC4,ECE,2,0.06908981025853063,0.07
LightGBM (Proposed),PC4,ECE,3,0.07088550489653585,0.07
LightGBM (Proposed),PC4,ECE,4,0.0697435790365638,0.07
LightGBM (Proposed),PC4,ECE,5,0.0701127192360985,0.07
LightGBM (Proposed),PC4,Reliability Score,1,0.8558301598994389,0.85
LightGBM (Proposed),PC4,Reliability Score,2,0.8522762385025716,0.85
LightGBM (Proposed),PC4,Reliability Score,3,0.8440314650248273,0.85
LightGBM (Proposed),PC4,Reliability Score,4,0.8551319699579948,0.85
LightGBM (Proposed),PC4,Reliability Score,5,0.8427301666151672,0.85
MLP (Proposed),CM1,AUC mean,1,0.6895992278333478,0.69
MLP (Proposed),CM1,AUC mean,2,0.6865223255923758,0.69
MLP (Proposed),CM1,AUC mean,3,0.693430985906286,0.69
MLP (Proposed),CM1,AUC mean,4,0.6930678713898542,0.69
MLP (Proposed),CM1,AUC mean,5,0.6873795892781356,0.69
MLP (Proposed),CM1,F1 mean,1,0.24249369348461108,0.24
MLP (Proposed),CM1,F1 mean,2,0.24265332468509418,0.24
MLP (Proposed),CM1,F1 mean,3,0.2425585268549018,0.24
MLP (Proposed),CM1,F1 mean,4,0.23749686462225417,0.24
MLP (Proposed),CM1,F1 mean,5,0.23479759035313877,0.24
MLP (Proposed),CM1,Precision mean,1,0.2513914403723498,0.25
MLP (Proposed),CM1,Precision mean,2,0.24588835118556235,0.25
MLP (Proposed),CM1,Precision mean,3,0.25234381619072305,0.25
MLP (Proposed),CM1,Precision mean,4,0.24774219654768415,0.25
MLP (Proposed),CM1,Precision mean,5,0.25263419570368045,0.25
MLP (Proposed),CM1,Recall mean,1,0.24059498498062523,0.24
MLP (Proposed),CM1,Recall mean,2,0.23848538782147463,0.24
MLP (Proposed),CM1,Recall mean,3,0.23855965504156093,0.24
MLP (Proposed),CM1,Recall mean,4,0.24392966996036874,0.24
MLP (Proposed),CM1,Recall mean,5,0.2384303021959704,0.24
MLP (Proposed),CM1,Brier mean,1,0.1692983040380726,0.17
MLP (Proposed),CM1,Brier mean,2,0.1686461252632969,0.17
MLP (Proposed),CM1,Brier mean,3,0.17069639689945665,0.17
MLP (Proposed),CM1,Brier mean,4,0.17058482536393124,0.17
MLP (Proposed),CM1,Brier mean,5,0.1707743484352428,0.17
MLP (Proposed),CM1,GLR mean,1,0.07924712988476007,0.08
MLP (Proposed),CM1,GLR mean,2,0.07983090203045863,0.08
MLP (Proposed),CM1,GLR mean,3,0.08083042122836691,0.08
MLP (Proposed),CM1,GLR mean,4,0.07978867834060728,0.08
MLP (Proposed),CM1,GLR mean,5,0.08030286851580706,0.08
MLP (Proposed),CM1,Hit@10,1,0.9876821989373219,1.0
MLP (Proposed),CM1,Hit@10,2,1.0062729292622117,1.0
MLP (Proposed),CM1,Hit@10,3,1.0015062822554053,1.0
MLP (Proposed),CM1,Hit@10,4,0.9902226461425553,1.0
MLP (Proposed),CM1,Hit@10,5,1.0143159434025064,1.0
MLP (Proposed),CM1,ECE,1,0.16786691566972617,0.17
MLP (Proposed),CM1,ECE,2,0.17083357433687263,0.17
MLP (Proposed),CM1,ECE,3,0.17179290822019888,0.17
MLP (Proposed),CM1,ECE,4,0.1697914649957837,0.17
MLP (Proposed),CM1,ECE,5,0.16971513677741867,0.17
MLP (Proposed),CM1,Reliability Score,1,0.8075605756893048,0.8
MLP (Proposed),CM1,Reliability Score,2,0.8101617795781106,0.8
MLP (Proposed),CM1,Reliability Score,3,0.7985017873550961,0.8
MLP (Proposed),CM1,Reliability Score,4,0.7939193027303961,0.8
MLP (Proposed),CM1,Reliability Score,5,0.7898565546470925,0.8
MLP (Proposed),MC1,AUC mean,1,0.8893066007352216,0.89
MLP (Proposed),MC1,AUC mean,2,0.9096290275440317,0.89
MLP (Proposed),MC1,AUC mean,3,0.8792055011603102,0.89
MLP (Proposed),MC1,AUC mean,4,0.8891430966395933,0.89
MLP (Proposed),MC1,AUC mean,5,0.8827157739208435,0.89
MLP (Proposed),MC1,F1 mean,1,0.20850758121625587,0.21
MLP (Proposed),MC1,F1 mean,2,0.2107623137281131,0.21
MLP (Proposed),MC1,F1 mean,3,0.2103751548311366,0.21
MLP (Proposed),MC1,F1 mean,4,0.20965230363629925,0.21
MLP (Proposed),MC1,F1 mean,5,0.21070264658819496,0.21
MLP (Proposed),MC1,Precision mean,1,0.21158343540447394,0.21
MLP (Proposed),MC1,Precision mean,2,0.2077848743186422,0.21
MLP (Proposed),MC1,Precision mean,3,0.21142276222391024,0.21
MLP (Proposed),MC1,Precision mean,4,0.20946966546062332,0.21
MLP (Proposed),MC1,Precision mean,5,0.20973926259235015,0.21
MLP (Proposed),MC1,Recall mean,1,0.21019684384665208,0.21
MLP (Proposed),MC1,Recall mean,2,0.20872284318052692,0.21
MLP (Proposed),MC1,Recall mean,3,0.20751290046499477,0.21
MLP (Proposed),MC1,Recall mean,4,0.21115877294648497,0.21
MLP (Proposed),MC1,Recall mean,5,0.21240863956134098,0.21
MLP (Proposed),MC1,Brier mean,1,0.01991500629316382,0.02
MLP (Proposed),MC1,Brier mean,2,0.019739001931927135,0.02
MLP (Proposed),MC1,Brier mean,3,0.02008627952152914,0.02
MLP (Proposed),MC1,Brier mean,4,0.02026432736591273,0.02
MLP (Proposed),MC1,Brier mean,5,0.019995384887467167,0.02
MLP (Proposed),MC1,GLR mean,1,0.17215254358835994,0.17
MLP (Proposed),MC1,GLR mean,2,0.16865838645694078,0.17
MLP (Proposed),MC1,GLR mean,3,0.16965325924571417,0.17
MLP (Proposed),MC1,GLR mean,4,0.16898857066099804,0.17
MLP (Proposed),MC1,GLR mean,5,0.1705472400479871,0.17
MLP (Proposed),MC1,Hit@10,1,0.9978174406100122,1.0
MLP (Proposed),MC1,Hit@10,2,1.0024097125617757,1.0
MLP (Proposed),MC1,Hit@10,3,0.994850544481321,1.0
MLP (Proposed),MC1,Hit@10,4,1.0024115292460252,1.0
MLP (Proposed),MC1,Hit@10,5,1.002510773100866,1.0
MLP (Proposed),MC1,ECE,1,0.020005363704491116,0.02
MLP (Proposed),MC1,ECE,2,0.019958423095779047,0.02
MLP (Proposed),MC1,ECE,3,0.019661092382954118,0.02
MLP (Proposed),MC1,ECE,4,0.02027319240881099,0.02
MLP (Proposed),MC1,ECE,5,0.020101928407964716,0.02
MLP (Proposed),MC1,Reliability Score,1,0.8279054726829006,0.84
MLP (Proposed),MC1,Reliability Score,2,0.8401287779064438,0.84
MLP (Proposed),MC1,Reliability Score,3,0.8500018867701724,0.84
MLP (Proposed),MC1,Reliability Score,4,0.840436902675034,0.84
MLP (Proposed),MC1,Reliability Score,5,0.8415269599654487,0.84
MLP (Proposed),MC2,AUC mean,1,0.6949067195493963,0.69
MLP (Proposed),MC2,AUC mean,2,0.6904563408112655,0.69
MLP (Proposed),MC2,AUC mean,3,0.6950512808832364,0.69
MLP (Proposed),MC2,AUC mean,4,0.683447576274554,0.69
MLP (Proposed),MC2,AUC mean,5,0.6861380824815468,0.69
MLP (Proposed),MC2,F1 mean,1,0.5446277909295024,0.55
MLP (Proposed),MC2,F1 mean,2,0.5512770501332523,0.55
MLP (Proposed),MC2,F1 mean,3,0.5520149325962115,0.55
MLP (Proposed),MC2,F1 mean,4,0.5506063223570459,0.55
MLP (Proposed),MC2,F1 mean,5,0.5514739039839883,0.55
MLP (Proposed),MC2,Precision mean,1,0.6388382474129773,0.65
MLP (Proposed),MC2,Precision mean,2,0.6495345185309412,0.65
MLP (Proposed),MC2,Precision mean,3,0.6565166749941723,0.65
MLP (Proposed),MC2,Precision mean,4,0.6557638241122598,0.65
MLP (Proposed),MC2,Precision mean,5,0.6493467349496496,0.65
MLP (Proposed),MC2,Recall mean,1,0.4821197308464225,0.48
MLP (Proposed),MC2,Recall mean,2,0.47755391689069926,0.48
MLP (Proposed),MC2,Recall mean,3,0.4815311880847777,0.48
MLP (Proposed),MC2,Recall mean,4,0.48065786823599116,0.48
MLP (Proposed),MC2,Recall mean,5,0.47813729594210885,0.48
MLP (Proposed),MC2,Brier mean,1,0.23739439590680453,0.24
MLP (Proposed),MC2,Brier mean,2,0.2365629716074051,0.24
MLP (Proposed),MC2,Brier mean,3,0.2431233956940829,0.24
MLP (Proposed),MC2,Brier mean,4,0.23939226313430614,0.24
MLP (Proposed),MC2,Brier mean,5,0.24352697365740125,0.24
MLP (Proposed),MC2,GLR mean,1,0.030289014770630306,0.03
MLP (Proposed),MC2,GLR mean,2,0.02992700857752681,0.03
