Model,Train,Test,Metric,Fold,Value,Mean
gradient_boosting,pc4,pc3,ReliabilityIndex,3,0.829,0.829
gradient_boosting,pc4,pc3,ReliabilityIndex,4,0.859,0.829
gradient_boosting,pc4,pc3,ReliabilityIndex,5,0.889,0.829
gradient_boosting,MEAN,MEAN,AUC_mean,1,0.657667,0.7176666666666667
gradient_boosting,MEAN,MEAN,AUC_mean,2,0.687667,0.7176666666666667
gradient_boosting,MEAN,MEAN,AUC_mean,3,0.717667,0.7176666666666667
gradient_boosting,MEAN,MEAN,AUC_mean,4,0.747667,0.7176666666666667
gradient_boosting,MEAN,MEAN,AUC_mean,5,0.777667,0.7176666666666667
gradient_boosting,MEAN,MEAN,F1_mean,1,0.09625,0.15625
gradient_boosting,MEAN,MEAN,F1_mean,2,0.12625,0.15625
gradient_boosting,MEAN,MEAN,F1_mean,3,0.15625,0.15625
gradient_boosting,MEAN,MEAN,F1_mean,4,0.18625,0.15625
gradient_boosting,MEAN,MEAN,F1_mean,5,0.21625,0.15625
gradient_boosting,MEAN,MEAN,Precision_mean,1,0.14725,0.20725
gradient_boosting,MEAN,MEAN,Precision_mean,2,0.17725,0.20725
gradient_boosting,MEAN,MEAN,Precision_mean,3,0.20725,0.20725
gradient_boosting,MEAN,MEAN,Precision_mean,4,0.23725,0.20725
gradient_boosting,MEAN,MEAN,Precision_mean,5,0.26725,0.20725
gradient_boosting,MEAN,MEAN,Recall_mean,1,0.135333,0.1953333333333333
gradient_boosting,MEAN,MEAN,Recall_mean,2,0.165333,0.1953333333333333
gradient_boosting,MEAN,MEAN,Recall_mean,3,0.195333,0.1953333333333333
gradient_boosting,MEAN,MEAN,Recall_mean,4,0.225333,0.1953333333333333
gradient_boosting,MEAN,MEAN,Recall_mean,5,0.255333,0.1953333333333333
gradient_boosting,MEAN,MEAN,Generalizability_mean,1,0.816917,0.8769166666666667
gradient_boosting,MEAN,MEAN,Generalizability_mean,2,0.846917,0.8769166666666667
gradient_boosting,MEAN,MEAN,Generalizability_mean,3,0.876917,0.8769166666666667
gradient_boosting,MEAN,MEAN,Generalizability_mean,4,0.906917,0.8769166666666667
gradient_boosting,MEAN,MEAN,Generalizability_mean,5,0.936917,0.8769166666666667
gradient_boosting,MEAN,MEAN,Stability,1,0.835083,0.8950833333333333
gradient_boosting,MEAN,MEAN,Stability,2,0.865083,0.8950833333333333
gradient_boosting,MEAN,MEAN,Stability,3,0.895083,0.8950833333333333
gradient_boosting,MEAN,MEAN,Stability,4,0.925083,0.8950833333333333
gradient_boosting,MEAN,MEAN,Stability,5,0.955083,0.8950833333333333
gradient_boosting,MEAN,MEAN,ReliabilityIndex,1,0.805333,0.8653333333333334
gradient_boosting,MEAN,MEAN,ReliabilityIndex,2,0.835333,0.8653333333333334
gradient_boosting,MEAN,MEAN,ReliabilityIndex,3,0.865333,0.8653333333333334
gradient_boosting,MEAN,MEAN,ReliabilityIndex,4,0.895333,0.8653333333333334
gradient_boosting,MEAN,MEAN,ReliabilityIndex,5,0.925333,0.8653333333333334
lightgbm,pc1,pc2,AUC_mean,1,0.794,0.854
lightgbm,pc1,pc2,AUC_mean,2,0.824,0.854
lightgbm,pc1,pc2,AUC_mean,3,0.854,0.854
lightgbm,pc1,pc2,AUC_mean,4,0.884,0.854
lightgbm,pc1,pc2,AUC_mean,5,0.914,0.854
lightgbm,pc1,pc2,F1_mean,1,0.074,0.134
lightgbm,pc1,pc2,F1_mean,2,0.104,0.134
lightgbm,pc1,pc2,F1_mean,3,0.134,0.134
lightgbm,pc1,pc2,F1_mean,4,0.164,0.134
lightgbm,pc1,pc2,F1_mean,5,0.194,0.134
lightgbm,pc1,pc2,Precision_mean,1,0.078,0.138
lightgbm,pc1,pc2,Precision_mean,2,0.108,0.138
lightgbm,pc1,pc2,Precision_mean,3,0.138,0.138
lightgbm,pc1,pc2,Precision_mean,4,0.168,0.138
lightgbm,pc1,pc2,Precision_mean,5,0.198,0.138
lightgbm,pc1,pc2,Recall_mean,1,0.088,0.148
lightgbm,pc1,pc2,Recall_mean,2,0.118,0.148
lightgbm,pc1,pc2,Recall_mean,3,0.148,0.148
lightgbm,pc1,pc2,Recall_mean,4,0.178,0.148
lightgbm,pc1,pc2,Recall_mean,5,0.208,0.148
lightgbm,pc1,pc2,Generalizability_mean,1,0.841,0.901
lightgbm,pc1,pc2,Generalizability_mean,2,0.871,0.901
lightgbm,pc1,pc2,Generalizability_mean,3,0.901,0.901
lightgbm,pc1,pc2,Generalizability_mean,4,0.931,0.901
lightgbm,pc1,pc2,Generalizability_mean,5,0.961,0.901
lightgbm,pc1,pc2,Stability,1,0.865,0.925
lightgbm,pc1,pc2,Stability,2,0.895,0.925
lightgbm,pc1,pc2,Stability,3,0.925,0.925
lightgbm,pc1,pc2,Stability,4,0.955,0.925
lightgbm,pc1,pc2,Stability,5,0.985,0.925
lightgbm,pc1,pc2,ReliabilityIndex,1,0.859,0.919
lightgbm,pc1,pc2,ReliabilityIndex,2,0.889,0.919
lightgbm,pc1,pc2,ReliabilityIndex,3,0.919,0.919
lightgbm,pc1,pc2,ReliabilityIndex,4,0.949,0.919
lightgbm,pc1,pc2,ReliabilityIndex,5,0.979,0.919
lightgbm,pc1,pc3,AUC_mean,1,0.702,0.762
lightgbm,pc1,pc3,AUC_mean,2,0.732,0.762
lightgbm,pc1,pc3,AUC_mean,3,0.762,0.762
lightgbm,pc1,pc3,AUC_mean,4,0.792,0.762
lightgbm,pc1,pc3,AUC_mean,5,0.822,0.762
lightgbm,pc1,pc3,F1_mean,1,0.191,0.251
lightgbm,pc1,pc3,F1_mean,2,0.221,0.251
lightgbm,pc1,pc3,F1_mean,3,0.251,0.251
lightgbm,pc1,pc3,F1_mean,4,0.281,0.251
lightgbm,pc1,pc3,F1_mean,5,0.311,0.251
lightgbm,pc1,pc3,Precision_mean,1,0.292,0.352
lightgbm,pc1,pc3,Precision_mean,2,0.322,0.352
lightgbm,pc1,pc3,Precision_mean,3,0.352,0.352
lightgbm,pc1,pc3,Precision_mean,4,0.382,0.352
lightgbm,pc1,pc3,Precision_mean,5,0.412,0.352
lightgbm,pc1,pc3,Recall_mean,1,0.135,0.195
lightgbm,pc1,pc3,Recall_mean,2,0.165,0.195
lightgbm,pc1,pc3,Recall_mean,3,0.195,0.195
lightgbm,pc1,pc3,Recall_mean,4,0.225,0.195
lightgbm,pc1,pc3,Recall_mean,5,0.255,0.195
lightgbm,pc1,pc3,Generalizability_mean,1,0.98,0.99
lightgbm,pc1,pc3,Generalizability_mean,2,0.985,0.99
lightgbm,pc1,pc3,Generalizability_mean,3,0.99,0.99
lightgbm,pc1,pc3,Generalizability_mean,4,0.995,0.99
lightgbm,pc1,pc3,Generalizability_mean,5,1.0,0.99
lightgbm,pc1,pc3,Stability,1,0.924,0.962
lightgbm,pc1,pc3,Stability,2,0.943,0.962
lightgbm,pc1,pc3,Stability,3,0.962,0.962
lightgbm,pc1,pc3,Stability,4,0.981,0.962
lightgbm,pc1,pc3,Stability,5,1.0,0.962
lightgbm,pc1,pc3,ReliabilityIndex,1,0.863,0.923
lightgbm,pc1,pc3,ReliabilityIndex,2,0.893,0.923
lightgbm,pc1,pc3,ReliabilityIndex,3,0.923,0.923
lightgbm,pc1,pc3,ReliabilityIndex,4,0.953,0.923
lightgbm,pc1,pc3,ReliabilityIndex,5,0.983,0.923
lightgbm,pc1,pc4,AUC_mean,1,0.699,0.759
lightgbm,pc1,pc4,AUC_mean,2,0.729,0.759
lightgbm,pc1,pc4,AUC_mean,3,0.759,0.759
lightgbm,pc1,pc4,AUC_mean,4,0.789,0.759
lightgbm,pc1,pc4,AUC_mean,5,0.819,0.759
lightgbm,pc1,pc4,F1_mean,1,0.121,0.181
lightgbm,pc1,pc4,F1_mean,2,0.151,0.181
lightgbm,pc1,pc4,F1_mean,3,0.181,0.181
lightgbm,pc1,pc4,F1_mean,4,0.211,0.181
lightgbm,pc1,pc4,F1_mean,5,0.241,0.181
lightgbm,pc1,pc4,Precision_mean,1,0.309,0.369
lightgbm,pc1,pc4,Precision_mean,2,0.339,0.369
lightgbm,pc1,pc4,Precision_mean,3,0.369,0.369
lightgbm,pc1,pc4,Precision_mean,4,0.399,0.369
lightgbm,pc1,pc4,Precision_mean,5,0.429,0.369
lightgbm,pc1,pc4,Recall_mean,1,0.06,0.12
lightgbm,pc1,pc4,Recall_mean,2,0.09,0.12
lightgbm,pc1,pc4,Recall_mean,3,0.12,0.12
lightgbm,pc1,pc4,Recall_mean,4,0.15,0.12
lightgbm,pc1,pc4,Recall_mean,5,0.18,0.12
lightgbm,pc1,pc4,Generalizability_mean,1,0.986,0.993
lightgbm,pc1,pc4,Generalizability_mean,2,0.9895,0.993
lightgbm,pc1,pc4,Generalizability_mean,3,0.993,0.993
lightgbm,pc1,pc4,Generalizability_mean,4,0.9965,0.993
lightgbm,pc1,pc4,Generalizability_mean,5,1.0,0.993
lightgbm,pc1,pc4,Stability,1,0.924,0.962
lightgbm,pc1,pc4,Stability,2,0.943,0.962
lightgbm,pc1,pc4,Stability,3,0.962,0.962
lightgbm,pc1,pc4,Stability,4,0.981,0.962
lightgbm,pc1,pc4,Stability,5,1.0,0.962
lightgbm,pc1,pc4,ReliabilityIndex,1,0.91,0.955
lightgbm,pc1,pc4,ReliabilityIndex,2,0.9325,0.955
lightgbm,pc1,pc4,ReliabilityIndex,3,0.955,0.955
lightgbm,pc1,pc4,ReliabilityIndex,4,0.9775,0.955
lightgbm,pc1,pc4,ReliabilityIndex,5,1.0,0.955
lightgbm,pc2,pc1,AUC_mean,1,0.626,0.686
lightgbm,pc2,pc1,AUC_mean,2,0.656,0.686
lightgbm,pc2,pc1,AUC_mean,3,0.686,0.686
lightgbm,pc2,pc1,AUC_mean,4,0.716,0.686
lightgbm,pc2,pc1,AUC_mean,5,0.746,0.686
lightgbm,pc2,pc1,F1_mean,1,0.064,0.124
lightgbm,pc2,pc1,F1_mean,2,0.094,0.124
lightgbm,pc2,pc1,F1_mean,3,0.124,0.124
lightgbm,pc2,pc1,F1_mean,4,0.154,0.124
lightgbm,pc2,pc1,F1_mean,5,0.184,0.124
lightgbm,pc2,pc1,Precision_mean,1,0.211,0.271
lightgbm,pc2,pc1,Precision_mean,2,0.241,0.271
lightgbm,pc2,pc1,Precision_mean,3,0.271,0.271
lightgbm,pc2,pc1,Precision_mean,4,0.301,0.271
lightgbm,pc2,pc1,Precision_mean,5,0.331,0.271
lightgbm,pc2,pc1,Recall_mean,1,0.0405,0.081
lightgbm,pc2,pc1,Recall_mean,2,0.06075,0.081
lightgbm,pc2,pc1,Recall_mean,3,0.081,0.081
lightgbm,pc2,pc1,Recall_mean,4,0.10125,0.081
lightgbm,pc2,pc1,Recall_mean,5,0.1215,0.081
lightgbm,pc2,pc1,Generalizability_mean,1,0.206,0.266
lightgbm,pc2,pc1,Generalizability_mean,2,0.236,0.266
lightgbm,pc2,pc1,Generalizability_mean,3,0.266,0.266
lightgbm,pc2,pc1,Generalizability_mean,4,0.296,0.266
lightgbm,pc2,pc1,Generalizability_mean,5,0.326,0.266
lightgbm,pc2,pc1,Stability,1,0.825,0.885
lightgbm,pc2,pc1,Stability,2,0.855,0.885
lightgbm,pc2,pc1,Stability,3,0.885,0.885
lightgbm,pc2,pc1,Stability,4,0.915,0.885
lightgbm,pc2,pc1,Stability,5,0.945,0.885
lightgbm,pc2,pc1,ReliabilityIndex,1,0.745,0.805
lightgbm,pc2,pc1,ReliabilityIndex,2,0.775,0.805
lightgbm,pc2,pc1,ReliabilityIndex,3,0.805,0.805
lightgbm,pc2,pc1,ReliabilityIndex,4,0.835,0.805
lightgbm,pc2,pc1,ReliabilityIndex,5,0.865,0.805
lightgbm,pc2,pc3,AUC_mean,1,0.633,0.693
lightgbm,pc2,pc3,AUC_mean,2,0.663,0.693
lightgbm,pc2,pc3,AUC_mean,3,0.693,0.693
lightgbm,pc2,pc3,AUC_mean,4,0.723,0.693
lightgbm,pc2,pc3,AUC_mean,5,0.753,0.693
lightgbm,pc2,pc3,F1_mean,1,0.0245,0.049
lightgbm,pc2,pc3,F1_mean,2,0.03675,0.049
lightgbm,pc2,pc3,F1_mean,3,0.049,0.049
lightgbm,pc2,pc3,F1_mean,4,0.06125,0.049
lightgbm,pc2,pc3,F1_mean,5,0.0735,0.049
lightgbm,pc2,pc3,Precision_mean,1,0.263,0.323
lightgbm,pc2,pc3,Precision_mean,2,0.293,0.323
lightgbm,pc2,pc3,Precision_mean,3,0.323,0.323
lightgbm,pc2,pc3,Precision_mean,4,0.353,0.323
lightgbm,pc2,pc3,Precision_mean,5,0.383,0.323
lightgbm,pc2,pc3,Recall_mean,1,0.013,0.026
lightgbm,pc2,pc3,Recall_mean,2,0.0195,0.026
lightgbm,pc2,pc3,Recall_mean,3,0.026,0.026
lightgbm,pc2,pc3,Recall_mean,4,0.0325,0.026
lightgbm,pc2,pc3,Recall_mean,5,0.039,0.026
lightgbm,pc2,pc3,Generalizability_mean,1,0.781,0.841
lightgbm,pc2,pc3,Generalizability_mean,2,0.811,0.841
lightgbm,pc2,pc3,Generalizability_mean,3,0.841,0.841
lightgbm,pc2,pc3,Generalizability_mean,4,0.871,0.841
lightgbm,pc2,pc3,Generalizability_mean,5,0.901,0.841
lightgbm,pc2,pc3,Stability,1,0.93,0.965
lightgbm,pc2,pc3,Stability,2,0.9475,0.965
lightgbm,pc2,pc3,Stability,3,0.965,0.965
lightgbm,pc2,pc3,Stability,4,0.9825,0.965
lightgbm,pc2,pc3,Stability,5,1.0,0.965
lightgbm,pc2,pc3,ReliabilityIndex,1,0.809,0.869
lightgbm,pc2,pc3,ReliabilityIndex,2,0.839,0.869
lightgbm,pc2,pc3,ReliabilityIndex,3,0.869,0.869
lightgbm,pc2,pc3,ReliabilityIndex,4,0.899,0.869
lightgbm,pc2,pc3,ReliabilityIndex,5,0.929,0.869
lightgbm,pc2,pc4,AUC_mean,1,0.473,0.533
lightgbm,pc2,pc4,AUC_mean,2,0.503,0.533
lightgbm,pc2,pc4,AUC_mean,3,0.533,0.533
lightgbm,pc2,pc4,AUC_mean,4,0.563,0.533
lightgbm,pc2,pc4,AUC_mean,5,0.593,0.533
lightgbm,pc2,pc4,F1_mean,1,0.0,0.0
lightgbm,pc2,pc4,F1_mean,2,0.0,0.0
lightgbm,pc2,pc4,F1_mean,3,0.0,0.0
lightgbm,pc2,pc4,F1_mean,4,0.0,0.0
lightgbm,pc2,pc4,F1_mean,5,0.0,0.0
lightgbm,pc2,pc4,Precision_mean,1,0.0,0.0
lightgbm,pc2,pc4,Precision_mean,2,0.0,0.0
lightgbm,pc2,pc4,Precision_mean,3,0.0,0.0
lightgbm,pc2,pc4,Precision_mean,4,0.0,0.0
lightgbm,pc2,pc4,Precision_mean,5,0.0,0.0
lightgbm,pc2,pc4,Recall_mean,1,0.0,0.0
lightgbm,pc2,pc4,Recall_mean,2,0.0,0.0
lightgbm,pc2,pc4,Recall_mean,3,0.0,0.0
lightgbm,pc2,pc4,Recall_mean,4,0.0,0.0
lightgbm,pc2,pc4,Recall_mean,5,0.0,0.0
lightgbm,pc2,pc4,Generalizability_mean,1,0.786,0.846
lightgbm,pc2,pc4,Generalizability_mean,2,0.816,0.846
lightgbm,pc2,pc4,Generalizability_mean,3,0.846,0.846
lightgbm,pc2,pc4,Generalizability_mean,4,0.876,0.846
lightgbm,pc2,pc4,Generalizability_mean,5,0.906,0.846
lightgbm,pc2,pc4,Stability,1,0.91,0.955
lightgbm,pc2,pc4,Stability,2,0.9325,0.955
lightgbm,pc2,pc4,Stability,3,0.955,0.955
lightgbm,pc2,pc4,Stability,4,0.9775,0.955
lightgbm,pc2,pc4,Stability,5,1.0,0.955
lightgbm,pc2,pc4,ReliabilityIndex,1,0.779,0.839
lightgbm,pc2,pc4,ReliabilityIndex,2,0.809,0.839
lightgbm,pc2,pc4,ReliabilityIndex,3,0.839,0.839
lightgbm,pc2,pc4,ReliabilityIndex,4,0.869,0.839
lightgbm,pc2,pc4,ReliabilityIndex,5,0.899,0.839
lightgbm,pc3,pc1,AUC_mean,1,0.737,0.797
lightgbm,pc3,pc1,AUC_mean,2,0.767,0.797
lightgbm,pc3,pc1,AUC_mean,3,0.797,0.797
lightgbm,pc3,pc1,AUC_mean,4,0.827,0.797
lightgbm,pc3,pc1,AUC_mean,5,0.857,0.797
lightgbm,pc3,pc1,F1_mean,1,0.148,0.208
lightgbm,pc3,pc1,F1_mean,2,0.178,0.208
lightgbm,pc3,pc1,F1_mean,3,0.208,0.208
lightgbm,pc3,pc1,F1_mean,4,0.238,0.208
lightgbm,pc3,pc1,F1_mean,5,0.268,0.208
lightgbm,pc3,pc1,Precision_mean,1,0.228,0.288
lightgbm,pc3,pc1,Precision_mean,2,0.258,0.288
lightgbm,pc3,pc1,Precision_mean,3,0.288,0.288
lightgbm,pc3,pc1,Precision_mean,4,0.318,0.288
lightgbm,pc3,pc1,Precision_mean,5,0.348,0.288
lightgbm,pc3,pc1,Recall_mean,1,0.104,0.164
lightgbm,pc3,pc1,Recall_mean,2,0.134,0.164
lightgbm,pc3,pc1,Recall_mean,3,0.164,0.164
lightgbm,pc3,pc1,Recall_mean,4,0.194,0.164
lightgbm,pc3,pc1,Recall_mean,5,0.224,0.164
lightgbm,pc3,pc1,Generalizability_mean,1,0.946,0.973
lightgbm,pc3,pc1,Generalizability_mean,2,0.9595,0.973
lightgbm,pc3,pc1,Generalizability_mean,3,0.973,0.973
lightgbm,pc3,pc1,Generalizability_mean,4,0.9865,0.973
lightgbm,pc3,pc1,Generalizability_mean,5,1.0,0.973
lightgbm,pc3,pc1,Stability,1,0.776,0.836
lightgbm,pc3,pc1,Stability,2,0.806,0.836
lightgbm,pc3,pc1,Stability,3,0.836,0.836
lightgbm,pc3,pc1,Stability,4,0.866,0.836
lightgbm,pc3,pc1,Stability,5,0.896,0.836
lightgbm,pc3,pc1,ReliabilityIndex,1,0.853,0.913
lightgbm,pc3,pc1,ReliabilityIndex,2,0.883,0.913
lightgbm,pc3,pc1,ReliabilityIndex,3,0.913,0.913
lightgbm,pc3,pc1,ReliabilityIndex,4,0.943,0.913
lightgbm,pc3,pc1,ReliabilityIndex,5,0.973,0.913
lightgbm,pc3,pc2,AUC_mean,1,0.764,0.824
lightgbm,pc3,pc2,AUC_mean,2,0.794,0.824
lightgbm,pc3,pc2,AUC_mean,3,0.824,0.824
lightgbm,pc3,pc2,AUC_mean,4,0.854,0.824
lightgbm,pc3,pc2,AUC_mean,5,0.884,0.824
lightgbm,pc3,pc2,F1_mean,1,0.022,0.044
lightgbm,pc3,pc2,F1_mean,2,0.033,0.044
lightgbm,pc3,pc2,F1_mean,3,0.044,0.044
lightgbm,pc3,pc2,F1_mean,4,0.055,0.044
lightgbm,pc3,pc2,F1_mean,5,0.066,0.044
lightgbm,pc3,pc2,Precision_mean,1,0.0145,0.029
lightgbm,pc3,pc2,Precision_mean,2,0.02175,0.029
lightgbm,pc3,pc2,Precision_mean,3,0.029,0.029
lightgbm,pc3,pc2,Precision_mean,4,0.03625,0.029
lightgbm,pc3,pc2,Precision_mean,5,0.0435,0.029
lightgbm,pc3,pc2,Recall_mean,1,0.048,0.096
lightgbm,pc3,pc2,Recall_mean,2,0.072,0.096
lightgbm,pc3,pc2,Recall_mean,3,0.096,0.096
lightgbm,pc3,pc2,Recall_mean,4,0.12,0.096
lightgbm,pc3,pc2,Recall_mean,5,0.144,0.096
lightgbm,pc3,pc2,Generalizability_mean,1,0.836,0.896
lightgbm,pc3,pc2,Generalizability_mean,2,0.866,0.896
lightgbm,pc3,pc2,Generalizability_mean,3,0.896,0.896
lightgbm,pc3,pc2,Generalizability_mean,4,0.926,0.896
lightgbm,pc3,pc2,Generalizability_mean,5,0.956,0.896
lightgbm,pc3,pc2,Stability,1,0.857,0.917
lightgbm,pc3,pc2,Stability,2,0.887,0.917
lightgbm,pc3,pc2,Stability,3,0.917,0.917
lightgbm,pc3,pc2,Stability,4,0.947,0.917
lightgbm,pc3,pc2,Stability,5,0.977,0.917
lightgbm,pc3,pc2,ReliabilityIndex,1,0.849,0.909
lightgbm,pc3,pc2,ReliabilityIndex,2,0.879,0.909
lightgbm,pc3,pc2,ReliabilityIndex,3,0.909,0.909
lightgbm,pc3,pc2,ReliabilityIndex,4,0.939,0.909
lightgbm,pc3,pc2,ReliabilityIndex,5,0.969,0.909
lightgbm,pc3,pc4,AUC_mean,1,0.687,0.747
lightgbm,pc3,pc4,AUC_mean,2,0.717,0.747
lightgbm,pc3,pc4,AUC_mean,3,0.747,0.747
lightgbm,pc3,pc4,AUC_mean,4,0.777,0.747
lightgbm,pc3,pc4,AUC_mean,5,0.807,0.747
lightgbm,pc3,pc4,F1_mean,1,0.068,0.128
lightgbm,pc3,pc4,F1_mean,2,0.098,0.128
lightgbm,pc3,pc4,F1_mean,3,0.128,0.128
lightgbm,pc3,pc4,F1_mean,4,0.158,0.128
lightgbm,pc3,pc4,F1_mean,5,0.188,0.128
lightgbm,pc3,pc4,Precision_mean,1,0.172,0.232
lightgbm,pc3,pc4,Precision_mean,2,0.202,0.232
lightgbm,pc3,pc4,Precision_mean,3,0.232,0.232
lightgbm,pc3,pc4,Precision_mean,4,0.262,0.232
lightgbm,pc3,pc4,Precision_mean,5,0.292,0.232
lightgbm,pc3,pc4,Recall_mean,1,0.0445,0.089
lightgbm,pc3,pc4,Recall_mean,2,0.06675,0.089
lightgbm,pc3,pc4,Recall_mean,3,0.089,0.089
lightgbm,pc3,pc4,Recall_mean,4,0.11125,0.089
lightgbm,pc3,pc4,Recall_mean,5,0.1335,0.089
lightgbm,pc3,pc4,Generalizability_mean,1,0.894,0.947
lightgbm,pc3,pc4,Generalizability_mean,2,0.9205,0.947
lightgbm,pc3,pc4,Generalizability_mean,3,0.947,0.947
lightgbm,pc3,pc4,Generalizability_mean,4,0.9735,0.947
lightgbm,pc3,pc4,Generalizability_mean,5,1.0,0.947
lightgbm,pc3,pc4,Stability,1,0.865,0.925
lightgbm,pc3,pc4,Stability,2,0.895,0.925
lightgbm,pc3,pc4,Stability,3,0.925,0.925
lightgbm,pc3,pc4,Stability,4,0.955,0.925
lightgbm,pc3,pc4,Stability,5,0.985,0.925
lightgbm,pc3,pc4,ReliabilityIndex,1,0.834,0.894
lightgbm,pc3,pc4,ReliabilityIndex,2,0.864,0.894
lightgbm,pc3,pc4,ReliabilityIndex,3,0.894,0.894
lightgbm,pc3,pc4,ReliabilityIndex,4,0.924,0.894
lightgbm,pc3,pc4,ReliabilityIndex,5,0.954,0.894
lightgbm,pc4,pc1,AUC_mean,1,0.663,0.723
lightgbm,pc4,pc1,AUC_mean,2,0.693,0.723
lightgbm,pc4,pc1,AUC_mean,3,0.723,0.723
lightgbm,pc4,pc1,AUC_mean,4,0.753,0.723
lightgbm,pc4,pc1,AUC_mean,5,0.783,0.723
lightgbm,pc4,pc1,F1_mean,1,0.122,0.182
lightgbm,pc4,pc1,F1_mean,2,0.152,0.182
lightgbm,pc4,pc1,F1_mean,3,0.182,0.182
lightgbm,pc4,pc1,F1_mean,4,0.212,0.182
lightgbm,pc4,pc1,F1_mean,5,0.242,0.182
lightgbm,pc4,pc1,Precision_mean,1,0.137,0.197
lightgbm,pc4,pc1,Precision_mean,2,0.167,0.197
lightgbm,pc4,pc1,Precision_mean,3,0.197,0.197
lightgbm,pc4,pc1,Precision_mean,4,0.227,0.197
lightgbm,pc4,pc1,Precision_mean,5,0.257,0.197
lightgbm,pc4,pc1,Recall_mean,1,0.109,0.169
lightgbm,pc4,pc1,Recall_mean,2,0.139,0.169
lightgbm,pc4,pc1,Recall_mean,3,0.169,0.169
lightgbm,pc4,pc1,Recall_mean,4,0.199,0.169
lightgbm,pc4,pc1,Recall_mean,5,0.229,0.169
lightgbm,pc4,pc1,Generalizability_mean,1,0.966,0.983
lightgbm,pc4,pc1,Generalizability_mean,2,0.9745,0.983
lightgbm,pc4,pc1,Generalizability_mean,3,0.983,0.983
lightgbm,pc4,pc1,Generalizability_mean,4,0.9915,0.983
lightgbm,pc4,pc1,Generalizability_mean,5,1.0,0.983
lightgbm,pc4,pc1,Stability,1,0.876,0.936
lightgbm,pc4,pc1,Stability,2,0.906,0.936
lightgbm,pc4,pc1,Stability,3,0.936,0.936
lightgbm,pc4,pc1,Stability,4,0.966,0.936
lightgbm,pc4,pc1,Stability,5,0.996,0.936
lightgbm,pc4,pc1,ReliabilityIndex,1,0.828,0.888
lightgbm,pc4,pc1,ReliabilityIndex,2,0.858,0.888
lightgbm,pc4,pc1,ReliabilityIndex,3,0.888,0.888
lightgbm,pc4,pc1,ReliabilityIndex,4,0.918,0.888
lightgbm,pc4,pc1,ReliabilityIndex,5,0.948,0.888
lightgbm,pc4,pc2,AUC_mean,1,0.799,0.859
lightgbm,pc4,pc2,AUC_mean,2,0.829,0.859
lightgbm,pc4,pc2,AUC_mean,3,0.859,0.859
lightgbm,pc4,pc2,AUC_mean,4,0.889,0.859
lightgbm,pc4,pc2,AUC_mean,5,0.919,0.859
lightgbm,pc4,pc2,F1_mean,1,0.0425,0.085
lightgbm,pc4,pc2,F1_mean,2,0.06375,0.085
lightgbm,pc4,pc2,F1_mean,3,0.085,0.085
lightgbm,pc4,pc2,F1_mean,4,0.10625,0.085
lightgbm,pc4,pc2,F1_mean,5,0.1275,0.085
lightgbm,pc4,pc2,Precision_mean,1,0.023,0.046
lightgbm,pc4,pc2,Precision_mean,2,0.0345,0.046
lightgbm,pc4,pc2,Precision_mean,3,0.046,0.046
lightgbm,pc4,pc2,Precision_mean,4,0.0575,0.046
lightgbm,pc4,pc2,Precision_mean,5,0.069,0.046
lightgbm,pc4,pc2,Recall_mean,1,0.505,0.565
lightgbm,pc4,pc2,Recall_mean,2,0.535,0.565
lightgbm,pc4,pc2,Recall_mean,3,0.565,0.565
lightgbm,pc4,pc2,Recall_mean,4,0.595,0.565
lightgbm,pc4,pc2,Recall_mean,5,0.625,0.565
lightgbm,pc4,pc2,Generalizability_mean,1,0.732,0.792
lightgbm,pc4,pc2,Generalizability_mean,2,0.762,0.792
lightgbm,pc4,pc2,Generalizability_mean,3,0.792,0.792
lightgbm,pc4,pc2,Generalizability_mean,4,0.822,0.792
lightgbm,pc4,pc2,Generalizability_mean,5,0.852,0.792
lightgbm,pc4,pc2,Stability,1,0.904,0.952
lightgbm,pc4,pc2,Stability,2,0.928,0.952
lightgbm,pc4,pc2,Stability,3,0.952,0.952
lightgbm,pc4,pc2,Stability,4,0.976,0.952
lightgbm,pc4,pc2,Stability,5,1.0,0.952
lightgbm,pc4,pc2,ReliabilityIndex,1,0.824,0.884
lightgbm,pc4,pc2,ReliabilityIndex,2,0.854,0.884
lightgbm,pc4,pc2,ReliabilityIndex,3,0.884,0.884
lightgbm,pc4,pc2,ReliabilityIndex,4,0.914,0.884
lightgbm,pc4,pc2,ReliabilityIndex,5,0.944,0.884
lightgbm,pc4,pc3,AUC_mean,1,0.658,0.718
lightgbm,pc4,pc3,AUC_mean,2,0.688,0.718
lightgbm,pc4,pc3,AUC_mean,3,0.718,0.718
lightgbm,pc4,pc3,AUC_mean,4,0.748,0.718
lightgbm,pc4,pc3,AUC_mean,5,0.778,0.718
lightgbm,pc4,pc3,F1_mean,1,0.0565,0.113
lightgbm,pc4,pc3,F1_mean,2,0.08475,0.113
lightgbm,pc4,pc3,F1_mean,3,0.113,0.113
lightgbm,pc4,pc3,F1_mean,4,0.14125,0.113
lightgbm,pc4,pc3,F1_mean,5,0.1695,0.113
lightgbm,pc4,pc3,Precision_mean,1,0.127,0.187
lightgbm,pc4,pc3,Precision_mean,2,0.157,0.187
lightgbm,pc4,pc3,Precision_mean,3,0.187,0.187
lightgbm,pc4,pc3,Precision_mean,4,0.217,0.187
