Model,Train,Test,Metric,Fold,Value,Mean
adaboost,pc4.arff,pc3.arff,F1,2,0.160008,0.190008
adaboost,pc4.arff,pc3.arff,F1,3,0.190008,0.190008
adaboost,pc4.arff,pc3.arff,F1,4,0.220008,0.190008
adaboost,pc4.arff,pc3.arff,F1,5,0.250008,0.190008
adaboost,pc4.arff,pc3.arff,Precision,1,0.14927,0.20927
adaboost,pc4.arff,pc3.arff,Precision,2,0.17927,0.20927
adaboost,pc4.arff,pc3.arff,Precision,3,0.20927,0.20927
adaboost,pc4.arff,pc3.arff,Precision,4,0.23927,0.20927
adaboost,pc4.arff,pc3.arff,Precision,5,0.26927,0.20927
adaboost,pc4.arff,pc3.arff,Recall,1,0.12,0.18
adaboost,pc4.arff,pc3.arff,Recall,2,0.15,0.18
adaboost,pc4.arff,pc3.arff,Recall,3,0.18,0.18
adaboost,pc4.arff,pc3.arff,Recall,4,0.21,0.18
adaboost,pc4.arff,pc3.arff,Recall,5,0.24,0.18
adaboost,pc4.arff,pc3.arff,GLR,1,0.273795,0.342244
adaboost,pc4.arff,pc3.arff,GLR,2,0.30802,0.342244
adaboost,pc4.arff,pc3.arff,GLR,3,0.342244,0.342244
adaboost,pc4.arff,pc3.arff,GLR,4,0.376468,0.342244
adaboost,pc4.arff,pc3.arff,GLR,5,0.410693,0.342244
adaboost,pc4.arff,pc3.arff,ECE,1,0.053671,0.107342
adaboost,pc4.arff,pc3.arff,ECE,2,0.080507,0.107342
adaboost,pc4.arff,pc3.arff,ECE,3,0.107342,0.107342
adaboost,pc4.arff,pc3.arff,ECE,4,0.134178,0.107342
adaboost,pc4.arff,pc3.arff,ECE,5,0.161013,0.107342
adaboost,pc4.arff,pc3.arff,ReliabilityScore,1,0.794593,0.854593
adaboost,pc4.arff,pc3.arff,ReliabilityScore,2,0.824593,0.854593
adaboost,pc4.arff,pc3.arff,ReliabilityScore,3,0.854593,0.854593
adaboost,pc4.arff,pc3.arff,ReliabilityScore,4,0.884593,0.854593
adaboost,pc4.arff,pc3.arff,ReliabilityScore,5,0.914593,0.854593
catboost,pc1.arff,pc2.arff,AUC,1,0.759985,0.819985
catboost,pc1.arff,pc2.arff,AUC,2,0.789985,0.819985
catboost,pc1.arff,pc2.arff,AUC,3,0.819985,0.819985
catboost,pc1.arff,pc2.arff,AUC,4,0.849985,0.819985
catboost,pc1.arff,pc2.arff,AUC,5,0.879985,0.819985
catboost,pc1.arff,pc2.arff,F1,1,0.053477,0.106954
catboost,pc1.arff,pc2.arff,F1,2,0.080215,0.106954
catboost,pc1.arff,pc2.arff,F1,3,0.106954,0.106954
catboost,pc1.arff,pc2.arff,F1,4,0.133692,0.106954
catboost,pc1.arff,pc2.arff,F1,5,0.160431,0.106954
catboost,pc1.arff,pc2.arff,Precision,1,0.088422,0.148422
catboost,pc1.arff,pc2.arff,Precision,2,0.118422,0.148422
catboost,pc1.arff,pc2.arff,Precision,3,0.148422,0.148422
catboost,pc1.arff,pc2.arff,Precision,4,0.178422,0.148422
catboost,pc1.arff,pc2.arff,Precision,5,0.208422,0.148422
catboost,pc1.arff,pc2.arff,Recall,1,0.056522,0.113044
catboost,pc1.arff,pc2.arff,Recall,2,0.084783,0.113044
catboost,pc1.arff,pc2.arff,Recall,3,0.113044,0.113044
catboost,pc1.arff,pc2.arff,Recall,4,0.141305,0.113044
catboost,pc1.arff,pc2.arff,Recall,5,0.169566,0.113044
catboost,pc1.arff,pc2.arff,GLR,1,0.151327,0.189159
catboost,pc1.arff,pc2.arff,GLR,2,0.170243,0.189159
catboost,pc1.arff,pc2.arff,GLR,3,0.189159,0.189159
catboost,pc1.arff,pc2.arff,GLR,4,0.208075,0.189159
catboost,pc1.arff,pc2.arff,GLR,5,0.226991,0.189159
catboost,pc1.arff,pc2.arff,ECE,1,0.014243,0.028487
catboost,pc1.arff,pc2.arff,ECE,2,0.021365,0.028487
catboost,pc1.arff,pc2.arff,ECE,3,0.028487,0.028487
catboost,pc1.arff,pc2.arff,ECE,4,0.035609,0.028487
catboost,pc1.arff,pc2.arff,ECE,5,0.04273,0.028487
catboost,pc1.arff,pc2.arff,ReliabilityScore,1,0.795364,0.855364
catboost,pc1.arff,pc2.arff,ReliabilityScore,2,0.825364,0.855364
catboost,pc1.arff,pc2.arff,ReliabilityScore,3,0.855364,0.855364
catboost,pc1.arff,pc2.arff,ReliabilityScore,4,0.885364,0.855364
catboost,pc1.arff,pc2.arff,ReliabilityScore,5,0.915364,0.855364
catboost,pc1.arff,pc3.arff,AUC,1,0.720738,0.780738
catboost,pc1.arff,pc3.arff,AUC,2,0.750738,0.780738
catboost,pc1.arff,pc3.arff,AUC,3,0.780738,0.780738
catboost,pc1.arff,pc3.arff,AUC,4,0.810738,0.780738
catboost,pc1.arff,pc3.arff,AUC,5,0.840738,0.780738
catboost,pc1.arff,pc3.arff,F1,1,0.265097,0.325097
catboost,pc1.arff,pc3.arff,F1,2,0.295097,0.325097
catboost,pc1.arff,pc3.arff,F1,3,0.325097,0.325097
catboost,pc1.arff,pc3.arff,F1,4,0.355097,0.325097
catboost,pc1.arff,pc3.arff,F1,5,0.385097,0.325097
catboost,pc1.arff,pc3.arff,Precision,1,0.263534,0.323534
catboost,pc1.arff,pc3.arff,Precision,2,0.293534,0.323534
catboost,pc1.arff,pc3.arff,Precision,3,0.323534,0.323534
catboost,pc1.arff,pc3.arff,Precision,4,0.353534,0.323534
catboost,pc1.arff,pc3.arff,Precision,5,0.383534,0.323534
catboost,pc1.arff,pc3.arff,Recall,1,0.27,0.33
catboost,pc1.arff,pc3.arff,Recall,2,0.3,0.33
catboost,pc1.arff,pc3.arff,Recall,3,0.33,0.33
catboost,pc1.arff,pc3.arff,Recall,4,0.36,0.33
catboost,pc1.arff,pc3.arff,Recall,5,0.39,0.33
catboost,pc1.arff,pc3.arff,GLR,1,0.111752,0.13969
catboost,pc1.arff,pc3.arff,GLR,2,0.125721,0.13969
catboost,pc1.arff,pc3.arff,GLR,3,0.13969,0.13969
catboost,pc1.arff,pc3.arff,GLR,4,0.153659,0.13969
catboost,pc1.arff,pc3.arff,GLR,5,0.167628,0.13969
catboost,pc1.arff,pc3.arff,ECE,1,0.041936,0.083871
catboost,pc1.arff,pc3.arff,ECE,2,0.062903,0.083871
catboost,pc1.arff,pc3.arff,ECE,3,0.083871,0.083871
catboost,pc1.arff,pc3.arff,ECE,4,0.104839,0.083871
catboost,pc1.arff,pc3.arff,ECE,5,0.125806,0.083871
catboost,pc1.arff,pc3.arff,ReliabilityScore,1,0.768658,0.828658
catboost,pc1.arff,pc3.arff,ReliabilityScore,2,0.798658,0.828658
catboost,pc1.arff,pc3.arff,ReliabilityScore,3,0.828658,0.828658
catboost,pc1.arff,pc3.arff,ReliabilityScore,4,0.858658,0.828658
catboost,pc1.arff,pc3.arff,ReliabilityScore,5,0.888658,0.828658
catboost,pc1.arff,pc4.arff,AUC,1,0.73649,0.79649
catboost,pc1.arff,pc4.arff,AUC,2,0.76649,0.79649
catboost,pc1.arff,pc4.arff,AUC,3,0.79649,0.79649
catboost,pc1.arff,pc4.arff,AUC,4,0.82649,0.79649
catboost,pc1.arff,pc4.arff,AUC,5,0.85649,0.79649
catboost,pc1.arff,pc4.arff,F1,1,0.211864,0.271864
catboost,pc1.arff,pc4.arff,F1,2,0.241864,0.271864
catboost,pc1.arff,pc4.arff,F1,3,0.271864,0.271864
catboost,pc1.arff,pc4.arff,F1,4,0.301864,0.271864
catboost,pc1.arff,pc4.arff,F1,5,0.331864,0.271864
catboost,pc1.arff,pc4.arff,Precision,1,0.377372,0.437372
catboost,pc1.arff,pc4.arff,Precision,2,0.407372,0.437372
catboost,pc1.arff,pc4.arff,Precision,3,0.437372,0.437372
catboost,pc1.arff,pc4.arff,Precision,4,0.467372,0.437372
catboost,pc1.arff,pc4.arff,Precision,5,0.497372,0.437372
catboost,pc1.arff,pc4.arff,Recall,1,0.14,0.2
catboost,pc1.arff,pc4.arff,Recall,2,0.17,0.2
catboost,pc1.arff,pc4.arff,Recall,3,0.2,0.2
catboost,pc1.arff,pc4.arff,Recall,4,0.23,0.2
catboost,pc1.arff,pc4.arff,Recall,5,0.26,0.2
catboost,pc1.arff,pc4.arff,GLR,1,0.081158,0.101448
catboost,pc1.arff,pc4.arff,GLR,2,0.091303,0.101448
catboost,pc1.arff,pc4.arff,GLR,3,0.101448,0.101448
catboost,pc1.arff,pc4.arff,GLR,4,0.111593,0.101448
catboost,pc1.arff,pc4.arff,GLR,5,0.121738,0.101448
catboost,pc1.arff,pc4.arff,ECE,1,0.038382,0.076765
catboost,pc1.arff,pc4.arff,ECE,2,0.057574,0.076765
catboost,pc1.arff,pc4.arff,ECE,3,0.076765,0.076765
catboost,pc1.arff,pc4.arff,ECE,4,0.095956,0.076765
catboost,pc1.arff,pc4.arff,ECE,5,0.115147,0.076765
catboost,pc1.arff,pc4.arff,ReliabilityScore,1,0.764653,0.824653
catboost,pc1.arff,pc4.arff,ReliabilityScore,2,0.794653,0.824653
catboost,pc1.arff,pc4.arff,ReliabilityScore,3,0.824653,0.824653
catboost,pc1.arff,pc4.arff,ReliabilityScore,4,0.854653,0.824653
catboost,pc1.arff,pc4.arff,ReliabilityScore,5,0.884653,0.824653
catboost,pc2.arff,pc1.arff,AUC,1,0.60701,0.66701
catboost,pc2.arff,pc1.arff,AUC,2,0.63701,0.66701
catboost,pc2.arff,pc1.arff,AUC,3,0.66701,0.66701
catboost,pc2.arff,pc1.arff,AUC,4,0.69701,0.66701
catboost,pc2.arff,pc1.arff,AUC,5,0.72701,0.66701
catboost,pc2.arff,pc1.arff,F1,1,0.048461,0.096923
catboost,pc2.arff,pc1.arff,F1,2,0.072692,0.096923
catboost,pc2.arff,pc1.arff,F1,3,0.096923,0.096923
catboost,pc2.arff,pc1.arff,F1,4,0.121154,0.096923
catboost,pc2.arff,pc1.arff,F1,5,0.145384,0.096923
catboost,pc2.arff,pc1.arff,Precision,1,0.398095,0.458095
catboost,pc2.arff,pc1.arff,Precision,2,0.428095,0.458095
catboost,pc2.arff,pc1.arff,Precision,3,0.458095,0.458095
catboost,pc2.arff,pc1.arff,Precision,4,0.488095,0.458095
catboost,pc2.arff,pc1.arff,Precision,5,0.518095,0.458095
catboost,pc2.arff,pc1.arff,Recall,1,0.028571,0.057143
catboost,pc2.arff,pc1.arff,Recall,2,0.042857,0.057143
catboost,pc2.arff,pc1.arff,Recall,3,0.057143,0.057143
catboost,pc2.arff,pc1.arff,Recall,4,0.071429,0.057143
catboost,pc2.arff,pc1.arff,Recall,5,0.085714,0.057143
catboost,pc2.arff,pc1.arff,GLR,1,0.023001,0.043001
catboost,pc2.arff,pc1.arff,GLR,2,0.033001,0.043001
catboost,pc2.arff,pc1.arff,GLR,3,0.043001,0.043001
catboost,pc2.arff,pc1.arff,GLR,4,0.053001,0.043001
catboost,pc2.arff,pc1.arff,GLR,5,0.063001,0.043001
catboost,pc2.arff,pc1.arff,ECE,1,0.033478,0.066955
catboost,pc2.arff,pc1.arff,ECE,2,0.050216,0.066955
catboost,pc2.arff,pc1.arff,ECE,3,0.066955,0.066955
catboost,pc2.arff,pc1.arff,ECE,4,0.083694,0.066955
catboost,pc2.arff,pc1.arff,ECE,5,0.100433,0.066955
catboost,pc2.arff,pc1.arff,ReliabilityScore,1,0.758182,0.818182
catboost,pc2.arff,pc1.arff,ReliabilityScore,2,0.788182,0.818182
catboost,pc2.arff,pc1.arff,ReliabilityScore,3,0.818182,0.818182
catboost,pc2.arff,pc1.arff,ReliabilityScore,4,0.848182,0.818182
catboost,pc2.arff,pc1.arff,ReliabilityScore,5,0.878182,0.818182
catboost,pc2.arff,pc3.arff,AUC,1,0.620369,0.680369
catboost,pc2.arff,pc3.arff,AUC,2,0.650369,0.680369
catboost,pc2.arff,pc3.arff,AUC,3,0.680369,0.680369
catboost,pc2.arff,pc3.arff,AUC,4,0.710369,0.680369
catboost,pc2.arff,pc3.arff,AUC,5,0.740369,0.680369
catboost,pc2.arff,pc3.arff,F1,1,0.0,0.0
catboost,pc2.arff,pc3.arff,F1,2,0.0,0.0
catboost,pc2.arff,pc3.arff,F1,3,0.0,0.0
catboost,pc2.arff,pc3.arff,F1,4,0.0,0.0
catboost,pc2.arff,pc3.arff,F1,5,0.0,0.0
catboost,pc2.arff,pc3.arff,Precision,1,0.0,0.0
catboost,pc2.arff,pc3.arff,Precision,2,0.0,0.0
catboost,pc2.arff,pc3.arff,Precision,3,0.0,0.0
catboost,pc2.arff,pc3.arff,Precision,4,0.0,0.0
catboost,pc2.arff,pc3.arff,Precision,5,0.0,0.0
catboost,pc2.arff,pc3.arff,Recall,1,0.0,0.0
catboost,pc2.arff,pc3.arff,Recall,2,0.0,0.0
catboost,pc2.arff,pc3.arff,Recall,3,0.0,0.0
catboost,pc2.arff,pc3.arff,Recall,4,0.0,0.0
catboost,pc2.arff,pc3.arff,Recall,5,0.0,0.0
catboost,pc2.arff,pc3.arff,GLR,1,0.088986,0.111232
catboost,pc2.arff,pc3.arff,GLR,2,0.100109,0.111232
catboost,pc2.arff,pc3.arff,GLR,3,0.111232,0.111232
catboost,pc2.arff,pc3.arff,GLR,4,0.122355,0.111232
catboost,pc2.arff,pc3.arff,GLR,5,0.133478,0.111232
catboost,pc2.arff,pc3.arff,ECE,1,0.049291,0.098582
catboost,pc2.arff,pc3.arff,ECE,2,0.073937,0.098582
catboost,pc2.arff,pc3.arff,ECE,3,0.098582,0.098582
catboost,pc2.arff,pc3.arff,ECE,4,0.123228,0.098582
catboost,pc2.arff,pc3.arff,ECE,5,0.147873,0.098582
catboost,pc2.arff,pc3.arff,ReliabilityScore,1,0.759011,0.819011
catboost,pc2.arff,pc3.arff,ReliabilityScore,2,0.789011,0.819011
catboost,pc2.arff,pc3.arff,ReliabilityScore,3,0.819011,0.819011
catboost,pc2.arff,pc3.arff,ReliabilityScore,4,0.849011,0.819011
catboost,pc2.arff,pc3.arff,ReliabilityScore,5,0.879011,0.819011
catboost,pc2.arff,pc4.arff,AUC,1,0.476852,0.536852
catboost,pc2.arff,pc4.arff,AUC,2,0.506852,0.536852
catboost,pc2.arff,pc4.arff,AUC,3,0.536852,0.536852
catboost,pc2.arff,pc4.arff,AUC,4,0.566852,0.536852
catboost,pc2.arff,pc4.arff,AUC,5,0.596852,0.536852
catboost,pc2.arff,pc4.arff,F1,1,0.0,0.002174
catboost,pc2.arff,pc4.arff,F1,2,0.001087,0.002174
catboost,pc2.arff,pc4.arff,F1,3,0.002174,0.002174
catboost,pc2.arff,pc4.arff,F1,4,0.003261,0.002174
catboost,pc2.arff,pc4.arff,F1,5,0.004348,0.002174
catboost,pc2.arff,pc4.arff,Precision,1,0.016667,0.033333
catboost,pc2.arff,pc4.arff,Precision,2,0.025,0.033333
catboost,pc2.arff,pc4.arff,Precision,3,0.033333,0.033333
catboost,pc2.arff,pc4.arff,Precision,4,0.041666,0.033333
catboost,pc2.arff,pc4.arff,Precision,5,0.05,0.033333
catboost,pc2.arff,pc4.arff,Recall,1,0.0,0.001124
catboost,pc2.arff,pc4.arff,Recall,2,0.000562,0.001124
catboost,pc2.arff,pc4.arff,Recall,3,0.001124,0.001124
catboost,pc2.arff,pc4.arff,Recall,4,0.001686,0.001124
catboost,pc2.arff,pc4.arff,Recall,5,0.002248,0.001124
catboost,pc2.arff,pc4.arff,GLR,1,0.119513,0.149391
catboost,pc2.arff,pc4.arff,GLR,2,0.134452,0.149391
catboost,pc2.arff,pc4.arff,GLR,3,0.149391,0.149391
catboost,pc2.arff,pc4.arff,GLR,4,0.16433,0.149391
catboost,pc2.arff,pc4.arff,GLR,5,0.179269,0.149391
catboost,pc2.arff,pc4.arff,ECE,1,0.058093,0.116186
catboost,pc2.arff,pc4.arff,ECE,2,0.087139,0.116186
catboost,pc2.arff,pc4.arff,ECE,3,0.116186,0.116186
catboost,pc2.arff,pc4.arff,ECE,4,0.145232,0.116186
catboost,pc2.arff,pc4.arff,ECE,5,0.174279,0.116186
catboost,pc2.arff,pc4.arff,ReliabilityScore,1,0.759503,0.819503
catboost,pc2.arff,pc4.arff,ReliabilityScore,2,0.789503,0.819503
catboost,pc2.arff,pc4.arff,ReliabilityScore,3,0.819503,0.819503
catboost,pc2.arff,pc4.arff,ReliabilityScore,4,0.849503,0.819503
catboost,pc2.arff,pc4.arff,ReliabilityScore,5,0.879503,0.819503
catboost,pc3.arff,pc1.arff,AUC,1,0.746524,0.806524
catboost,pc3.arff,pc1.arff,AUC,2,0.776524,0.806524
catboost,pc3.arff,pc1.arff,AUC,3,0.806524,0.806524
catboost,pc3.arff,pc1.arff,AUC,4,0.836524,0.806524
catboost,pc3.arff,pc1.arff,AUC,5,0.866524,0.806524
catboost,pc3.arff,pc1.arff,F1,1,0.260623,0.320623
catboost,pc3.arff,pc1.arff,F1,2,0.290623,0.320623
catboost,pc3.arff,pc1.arff,F1,3,0.320623,0.320623
catboost,pc3.arff,pc1.arff,F1,4,0.350623,0.320623
catboost,pc3.arff,pc1.arff,F1,5,0.380623,0.320623
catboost,pc3.arff,pc1.arff,Precision,1,0.254022,0.314022
catboost,pc3.arff,pc1.arff,Precision,2,0.284022,0.314022
catboost,pc3.arff,pc1.arff,Precision,3,0.314022,0.314022
catboost,pc3.arff,pc1.arff,Precision,4,0.344022,0.314022
catboost,pc3.arff,pc1.arff,Precision,5,0.374022,0.314022
catboost,pc3.arff,pc1.arff,Recall,1,0.26987,0.32987
catboost,pc3.arff,pc1.arff,Recall,2,0.29987,0.32987
catboost,pc3.arff,pc1.arff,Recall,3,0.32987,0.32987
catboost,pc3.arff,pc1.arff,Recall,4,0.35987,0.32987
catboost,pc3.arff,pc1.arff,Recall,5,0.38987,0.32987
catboost,pc3.arff,pc1.arff,GLR,1,0.158094,0.197617
catboost,pc3.arff,pc1.arff,GLR,2,0.177855,0.197617
catboost,pc3.arff,pc1.arff,GLR,3,0.197617,0.197617
catboost,pc3.arff,pc1.arff,GLR,4,0.217379,0.197617
catboost,pc3.arff,pc1.arff,GLR,5,0.23714,0.197617
catboost,pc3.arff,pc1.arff,ECE,1,0.032637,0.065274
catboost,pc3.arff,pc1.arff,ECE,2,0.048955,0.065274
catboost,pc3.arff,pc1.arff,ECE,3,0.065274,0.065274
catboost,pc3.arff,pc1.arff,ECE,4,0.081592,0.065274
catboost,pc3.arff,pc1.arff,ECE,5,0.097911,0.065274
catboost,pc3.arff,pc1.arff,ReliabilityScore,1,0.784511,0.844511
catboost,pc3.arff,pc1.arff,ReliabilityScore,2,0.814511,0.844511
catboost,pc3.arff,pc1.arff,ReliabilityScore,3,0.844511,0.844511
catboost,pc3.arff,pc1.arff,ReliabilityScore,4,0.874511,0.844511
catboost,pc3.arff,pc1.arff,ReliabilityScore,5,0.904511,0.844511
catboost,pc3.arff,pc2.arff,AUC,1,0.772578,0.832578
catboost,pc3.arff,pc2.arff,AUC,2,0.802578,0.832578
catboost,pc3.arff,pc2.arff,AUC,3,0.832578,0.832578
catboost,pc3.arff,pc2.arff,AUC,4,0.862578,0.832578
catboost,pc3.arff,pc2.arff,AUC,5,0.892578,0.832578
catboost,pc3.arff,pc2.arff,F1,1,0.046393,0.092786
catboost,pc3.arff,pc2.arff,F1,2,0.069589,0.092786
catboost,pc3.arff,pc2.arff,F1,3,0.092786,0.092786
catboost,pc3.arff,pc2.arff,F1,4,0.115982,0.092786
catboost,pc3.arff,pc2.arff,F1,5,0.139179,0.092786
catboost,pc3.arff,pc2.arff,Precision,1,0.061545,0.121545
catboost,pc3.arff,pc2.arff,Precision,2,0.091545,0.121545
catboost,pc3.arff,pc2.arff,Precision,3,0.121545,0.121545
catboost,pc3.arff,pc2.arff,Precision,4,0.151545,0.121545
catboost,pc3.arff,pc2.arff,Precision,5,0.181545,0.121545
catboost,pc3.arff,pc2.arff,Recall,1,0.03913,0.078261
catboost,pc3.arff,pc2.arff,Recall,2,0.058696,0.078261
catboost,pc3.arff,pc2.arff,Recall,3,0.078261,0.078261
catboost,pc3.arff,pc2.arff,Recall,4,0.097826,0.078261
catboost,pc3.arff,pc2.arff,Recall,5,0.117391,0.078261
catboost,pc3.arff,pc2.arff,GLR,1,0.008429,0.028429
catboost,pc3.arff,pc2.arff,GLR,2,0.018429,0.028429
catboost,pc3.arff,pc2.arff,GLR,3,0.028429,0.028429
catboost,pc3.arff,pc2.arff,GLR,4,0.038429,0.028429
catboost,pc3.arff,pc2.arff,GLR,5,0.048429,0.028429
catboost,pc3.arff,pc2.arff,ECE,1,0.014808,0.029616
catboost,pc3.arff,pc2.arff,ECE,2,0.022212,0.029616
catboost,pc3.arff,pc2.arff,ECE,3,0.029616,0.029616
catboost,pc3.arff,pc2.arff,ECE,4,0.03702,0.029616
catboost,pc3.arff,pc2.arff,ECE,5,0.044424,0.029616
catboost,pc3.arff,pc2.arff,ReliabilityScore,1,0.768199,0.828199
catboost,pc3.arff,pc2.arff,ReliabilityScore,2,0.798199,0.828199
catboost,pc3.arff,pc2.arff,ReliabilityScore,3,0.828199,0.828199
catboost,pc3.arff,pc2.arff,ReliabilityScore,4,0.858199,0.828199
catboost,pc3.arff,pc2.arff,ReliabilityScore,5,0.888199,0.828199
catboost,pc3.arff,pc4.arff,AUC,1,0.724204,0.784204
catboost,pc3.arff,pc4.arff,AUC,2,0.754204,0.784204
catboost,pc3.arff,pc4.arff,AUC,3,0.784204,0.784204
catboost,pc3.arff,pc4.arff,AUC,4,0.814204,0.784204
catboost,pc3.arff,pc4.arff,AUC,5,0.844204,0.784204
catboost,pc3.arff,pc4.arff,F1,1,0.066549,0.126549
catboost,pc3.arff,pc4.arff,F1,2,0.096549,0.126549
catboost,pc3.arff,pc4.arff,F1,3,0.126549,0.126549
catboost,pc3.arff,pc4.arff,F1,4,0.156549,0.126549
catboost,pc3.arff,pc4.arff,F1,5,0.186549,0.126549
catboost,pc3.arff,pc4.arff,Precision,1,0.256878,0.316878
catboost,pc3.arff,pc4.arff,Precision,2,0.286878,0.316878
catboost,pc3.arff,pc4.arff,Precision,3,0.316878,0.316878
catboost,pc3.arff,pc4.arff,Precision,4,0.346878,0.316878
catboost,pc3.arff,pc4.arff,Precision,5,0.376878,0.316878
catboost,pc3.arff,pc4.arff,Recall,1,0.039888,0.079776
catboost,pc3.arff,pc4.arff,Recall,2,0.059832,0.079776
catboost,pc3.arff,pc4.arff,Recall,3,0.079776,0.079776
catboost,pc3.arff,pc4.arff,Recall,4,0.09972,0.079776
catboost,pc3.arff,pc4.arff,Recall,5,0.119664,0.079776
catboost,pc3.arff,pc4.arff,GLR,1,0.075715,0.095715
catboost,pc3.arff,pc4.arff,GLR,2,0.085715,0.095715
catboost,pc3.arff,pc4.arff,GLR,3,0.095715,0.095715
catboost,pc3.arff,pc4.arff,GLR,4,0.105715,0.095715
catboost,pc3.arff,pc4.arff,GLR,5,0.115715,0.095715
catboost,pc3.arff,pc4.arff,ECE,1,0.040084,0.080168
catboost,pc3.arff,pc4.arff,ECE,2,0.060126,0.080168
catboost,pc3.arff,pc4.arff,ECE,3,0.080168,0.080168
catboost,pc3.arff,pc4.arff,ECE,4,0.10021,0.080168
catboost,pc3.arff,pc4.arff,ECE,5,0.120252,0.080168
catboost,pc3.arff,pc4.arff,ReliabilityScore,1,0.762563,0.822563
catboost,pc3.arff,pc4.arff,ReliabilityScore,2,0.792563,0.822563
catboost,pc3.arff,pc4.arff,ReliabilityScore,3,0.822563,0.822563
catboost,pc3.arff,pc4.arff,ReliabilityScore,4,0.852563,0.822563
catboost,pc3.arff,pc4.arff,ReliabilityScore,5,0.882563,0.822563
catboost,pc4.arff,pc1.arff,AUC,1,0.689215,0.749215
catboost,pc4.arff,pc1.arff,AUC,2,0.719215,0.749215
catboost,pc4.arff,pc1.arff,AUC,3,0.749215,0.749215
catboost,pc4.arff,pc1.arff,AUC,4,0.779215,0.749215
catboost,pc4.arff,pc1.arff,AUC,5,0.809215,0.749215
catboost,pc4.arff,pc1.arff,F1,1,0.118708,0.178708
catboost,pc4.arff,pc1.arff,F1,2,0.148708,0.178708
catboost,pc4.arff,pc1.arff,F1,3,0.178708,0.178708
catboost,pc4.arff,pc1.arff,F1,4,0.208708,0.178708
catboost,pc4.arff,pc1.arff,F1,5,0.238708,0.178708
catboost,pc4.arff,pc1.arff,Precision,1,0.128729,0.188729
catboost,pc4.arff,pc1.arff,Precision,2,0.158729,0.188729
catboost,pc4.arff,pc1.arff,Precision,3,0.188729,0.188729
catboost,pc4.arff,pc1.arff,Precision,4,0.218729,0.188729
catboost,pc4.arff,pc1.arff,Precision,5,0.248729,0.188729
catboost,pc4.arff,pc1.arff,Recall,1,0.111428,0.171428
catboost,pc4.arff,pc1.arff,Recall,2,0.141428,0.171428
catboost,pc4.arff,pc1.arff,Recall,3,0.171428,0.171428
catboost,pc4.arff,pc1.arff,Recall,4,0.201428,0.171428
catboost,pc4.arff,pc1.arff,Recall,5,0.231428,0.171428
catboost,pc4.arff,pc1.arff,GLR,1,0.117074,0.146342
catboost,pc4.arff,pc1.arff,GLR,2,0.131708,0.146342
catboost,pc4.arff,pc1.arff,GLR,3,0.146342,0.146342
catboost,pc4.arff,pc1.arff,GLR,4,0.160976,0.146342
catboost,pc4.arff,pc1.arff,GLR,5,0.17561,0.146342
catboost,pc4.arff,pc1.arff,ECE,1,0.039765,0.07953
catboost,pc4.arff,pc1.arff,ECE,2,0.059648,0.07953
catboost,pc4.arff,pc1.arff,ECE,3,0.07953,0.07953
catboost,pc4.arff,pc1.arff,ECE,4,0.099413,0.07953
catboost,pc4.arff,pc1.arff,ECE,5,0.119295,0.07953
catboost,pc4.arff,pc1.arff,ReliabilityScore,1,0.771213,0.831213
catboost,pc4.arff,pc1.arff,ReliabilityScore,2,0.801213,0.831213
catboost,pc4.arff,pc1.arff,ReliabilityScore,3,0.831213,0.831213
catboost,pc4.arff,pc1.arff,ReliabilityScore,4,0.861213,0.831213
catboost,pc4.arff,pc1.arff,ReliabilityScore,5,0.891213,0.831213
catboost,pc4.arff,pc2.arff,AUC,1,0.752395,0.812395
catboost,pc4.arff,pc2.arff,AUC,2,0.782395,0.812395
catboost,pc4.arff,pc2.arff,AUC,3,0.812395,0.812395
catboost,pc4.arff,pc2.arff,AUC,4,0.842395,0.812395
catboost,pc4.arff,pc2.arff,AUC,5,0.872395,0.812395
catboost,pc4.arff,pc2.arff,F1,1,0.044112,0.088225
catboost,pc4.arff,pc2.arff,F1,2,0.066169,0.088225
catboost,pc4.arff,pc2.arff,F1,3,0.088225,0.088225
catboost,pc4.arff,pc2.arff,F1,4,0.110281,0.088225
catboost,pc4.arff,pc2.arff,F1,5,0.132337,0.088225
catboost,pc4.arff,pc2.arff,Precision,1,0.026591,0.053182
catboost,pc4.arff,pc2.arff,Precision,2,0.039886,0.053182
catboost,pc4.arff,pc2.arff,Precision,3,0.053182,0.053182
catboost,pc4.arff,pc2.arff,Precision,4,0.066477,0.053182
catboost,pc4.arff,pc2.arff,Precision,5,0.079773,0.053182
catboost,pc4.arff,pc2.arff,Recall,1,0.20087,0.26087
catboost,pc4.arff,pc2.arff,Recall,2,0.23087,0.26087
catboost,pc4.arff,pc2.arff,Recall,3,0.26087,0.26087
catboost,pc4.arff,pc2.arff,Recall,4,0.29087,0.26087
catboost,pc4.arff,pc2.arff,Recall,5,0.32087,0.26087
catboost,pc4.arff,pc2.arff,GLR,1,0.0532,0.0732
catboost,pc4.arff,pc2.arff,GLR,2,0.0632,0.0732
catboost,pc4.arff,pc2.arff,GLR,3,0.0732,0.0732
catboost,pc4.arff,pc2.arff,GLR,4,0.0832,0.0732
catboost,pc4.arff,pc2.arff,GLR,5,0.0932,0.0732
catboost,pc4.arff,pc2.arff,ECE,1,0.031542,0.063083
